[2020-07-16 08:48:51,222] I slot.py | Kiwoom-receiveLoginSlot-0042 I DEBUG    > 로그인 처리결과 ('OP_ERR_NONE', '정상처리')
[2020-07-16 08:48:51,225] I tr.py | Kiwoom-receiveAccountNum-0035 I DEBUG    > 계좌번호: 8138832611
[2020-07-16 08:48:51,614] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 예수금상세현황요청, tr코드: opw00001 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-16 08:48:51,616] I tr.py | Kiwoom-receiveDeposit-0045 I DEBUG    > 예수금 8254493
[2020-07-16 08:48:51,685] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 예수금상세현황요청, tr코드: opw00001 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-16 08:48:51,687] I tr.py | Kiwoom-receiveDeposit-0045 I DEBUG    > 예수금 8254493
[2020-07-16 08:48:51,755] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 계좌평가잔고내역요청, tr코드: opw00018 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-16 08:48:51,757] I tr.py | Kiwoom-receiveTotalBuyMoney-0055 I DEBUG    > 총매입금액: 5522
[2020-07-16 08:48:51,757] I tr.py | Kiwoom-receiveTotalProfitLossMoney-0067 I DEBUG    > 총평가손익금액: 44
[2020-07-16 08:48:51,758] I tr.py | Kiwoom-receiveTotalProfitLossRate-0077 I DEBUG    > 총수익률: 0.8
[2020-07-16 08:48:51,758] I tr.py | Kiwoom-receiveMystock-0108 I DEBUG    > 종목코드: 126640 - 종목명: 화신정공 - 보유수량: 4 - 매입금액:5522
[2020-07-16 08:48:51,758] I mystock.py | Kiwoom-appendData-0015 I DEBUG    > 종목코드: 126640 - 종목명: 화신정공 - 보유수량: 4 - 매입금액:5522
[2020-07-16 08:48:52,783] I tr.py | Kiwoom-requestNotConcludedAccount-0227 I DEBUG    > 미체결 종목 요청
[2020-07-16 08:48:52,816] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: , 요청이름: , tr코드:  ---  조회가 완료되었습니다.
[2020-07-16 08:48:53,088] I tr.py | Kiwoom-receiveConditionNameList-0157 I DEBUG    > 호출 성공 여부 1, 호출결과 메시지 [OK] 사용자 조건검색식 읽기
[2020-07-16 08:48:53,093] I tr.py | Kiwoom-receiveConditionNameList-0159 I DEBUG    > HTS의 조건검색식 이름 가져오기 000^단타급등주;001^이평선돌파급등주;002^눌림목돌파;003^거래량상위볼리저상향선하향돌파;004^거래량상위볼린저하한선상향;005^거래량급등주;
[2020-07-16 08:48:53,094] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 0, 이름: 단타급등주
[2020-07-16 08:48:53,098] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 1, 이름: 이평선돌파급등주
[2020-07-16 08:48:53,100] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 2, 이름: 눌림목돌파
[2020-07-16 08:48:53,104] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 3, 이름: 거래량상위볼리저상향선하향돌파
[2020-07-16 08:48:53,107] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 4, 이름: 거래량상위볼린저하한선상향
[2020-07-16 08:48:53,109] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 5, 이름: 거래량급등주
[2020-07-16 08:49:01,541] I marketmaking.py | Kiwoom-receiveRealdataSlot-0049 I DEBUG    > 장 시작 전
[2020-07-16 08:50:01,544] I marketmaking.py | Kiwoom-receiveRealdataSlot-0049 I DEBUG    > 장 시작 전
[2020-07-16 08:51:01,545] I marketmaking.py | Kiwoom-receiveRealdataSlot-0049 I DEBUG    > 장 시작 전
[2020-07-16 08:52:01,541] I marketmaking.py | Kiwoom-receiveRealdataSlot-0049 I DEBUG    > 장 시작 전
[2020-07-16 08:52:56,592] I slot.py | Kiwoom-receiveLoginSlot-0042 I DEBUG    > 로그인 처리결과 ('OP_ERR_NONE', '정상처리')
[2020-07-16 08:52:56,593] I tr.py | Kiwoom-receiveAccountNum-0035 I DEBUG    > 계좌번호: 8138832611
[2020-07-16 08:52:56,647] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 예수금상세현황요청, tr코드: opw00001 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-16 08:52:56,649] I tr.py | Kiwoom-receiveDeposit-0045 I DEBUG    > 예수금 8254493
[2020-07-16 08:52:56,718] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 예수금상세현황요청, tr코드: opw00001 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-16 08:52:56,720] I tr.py | Kiwoom-receiveDeposit-0045 I DEBUG    > 예수금 8254493
[2020-07-16 08:52:56,799] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 계좌평가잔고내역요청, tr코드: opw00018 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-16 08:52:56,800] I tr.py | Kiwoom-receiveTotalBuyMoney-0055 I DEBUG    > 총매입금액: 5522
[2020-07-16 08:52:56,801] I tr.py | Kiwoom-receiveTotalProfitLossMoney-0067 I DEBUG    > 총평가손익금액: 44
[2020-07-16 08:52:56,801] I tr.py | Kiwoom-receiveTotalProfitLossRate-0077 I DEBUG    > 총수익률: 0.8
[2020-07-16 08:52:56,801] I tr.py | Kiwoom-receiveMystock-0108 I DEBUG    > 종목코드: 126640 - 종목명: 화신정공 - 보유수량: 4 - 매입금액:5522
[2020-07-16 08:52:56,802] I mystock.py | Kiwoom-appendData-0015 I DEBUG    > 종목코드: 126640 - 종목명: 화신정공 - 보유수량: 4 - 매입금액:5522
[2020-07-16 08:52:57,820] I tr.py | Kiwoom-requestNotConcludedAccount-0227 I DEBUG    > 미체결 종목 요청
[2020-07-16 08:52:57,840] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: , 요청이름: , tr코드:  ---  조회가 완료되었습니다.
[2020-07-16 08:52:58,049] I tr.py | Kiwoom-receiveConditionNameList-0157 I DEBUG    > 호출 성공 여부 1, 호출결과 메시지 [OK] 사용자 조건검색식 읽기
[2020-07-16 08:52:58,054] I tr.py | Kiwoom-receiveConditionNameList-0159 I DEBUG    > HTS의 조건검색식 이름 가져오기 000^단타급등주;001^이평선돌파급등주;002^눌림목돌파;003^거래량상위볼리저상향선하향돌파;004^거래량상위볼린저하한선상향;005^거래량급등주;
[2020-07-16 08:52:58,054] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 0, 이름: 단타급등주
[2020-07-16 08:52:58,057] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 1, 이름: 이평선돌파급등주
[2020-07-16 08:52:58,060] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 2, 이름: 눌림목돌파
[2020-07-16 08:52:58,063] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 3, 이름: 거래량상위볼리저상향선하향돌파
[2020-07-16 08:52:58,065] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 4, 이름: 거래량상위볼린저하한선상향
[2020-07-16 08:52:58,068] I condition.py | Kiwoom-conditionNameListToConditionDataFrame-0017 I DEBUG    > 조건식 분리 번호: 5, 이름: 거래량급등주
[2020-07-16 08:53:43,159] I slot.py | Kiwoom-receiveLoginSlot-0042 I DEBUG    > 로그인 처리결과 ('OP_ERR_NONE', '정상처리')
[2020-07-16 08:53:43,161] I tr.py | Kiwoom-receiveAccountNum-0035 I DEBUG    > 계좌번호: 8138832611
[2020-07-16 08:53:43,208] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 예수금상세현황요청, tr코드: opw00001 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-16 08:53:43,209] I tr.py | Kiwoom-receiveDeposit-0045 I DEBUG    > 예수금 8254493
[2020-07-16 08:53:43,278] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 예수금상세현황요청, tr코드: opw00001 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-16 08:53:43,279] I tr.py | Kiwoom-receiveDeposit-0045 I DEBUG    > 예수금 8254493
[2020-07-16 08:53:43,347] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: 1000, 요청이름: 계좌평가잔고내역요청, tr코드: opw00018 --- [00Z310] 모의투자 조회가 완료되었습니다
[2020-07-16 08:53:43,350] I tr.py | Kiwoom-receiveTotalBuyMoney-0055 I DEBUG    > 총매입금액: 5522
[2020-07-16 08:53:43,350] I tr.py | Kiwoom-receiveTotalProfitLossMoney-0067 I DEBUG    > 총평가손익금액: 44
[2020-07-16 08:53:43,350] I tr.py | Kiwoom-receiveTotalProfitLossRate-0077 I DEBUG    > 총수익률: 0.8
[2020-07-16 08:53:43,351] I tr.py | Kiwoom-receiveMystock-0108 I DEBUG    > 종목코드: 126640 - 종목명: 화신정공 - 보유수량: 4 - 매입금액:5522
[2020-07-16 08:53:43,351] I mystock.py | Kiwoom-appendData-0015 I DEBUG    > 종목코드: 126640 - 종목명: 화신정공 - 보유수량: 4 - 매입금액:5522
[2020-07-16 08:53:44,369] I tr.py | Kiwoom-requestNotConcludedAccount-0227 I DEBUG    > 미체결 종목 요청
[2020-07-16 08:53:44,387] I slot.py | Kiwoom-receiveMsgSlot-0065 I DEBUG    > 스크린: , 요청이름: , tr코드:  ---  조회가 완료되었습니다.
